chr,start,end,gene_ID,exon_number,strand,gene_name,isoforms
chr3L,10099357,10100478,FBgn0262008,2,-,CG42826,1
chr3R,23372924,23373003,FBgn0262009,1,+,CG42827,1
chr3R,23373057,23373234,FBgn0262009,2,+,CG42827,1
chr3R,23373301,23373600,FBgn0262009,3,+,CG42827,1
chr3R,23373703,23373778,FBgn0262010,1,+,CG42828,1
chr3R,23373851,23374245,FBgn0262010,2,+,CG42828,1
chr2L,17811953,17812672,FBgn0262017,1,-,CG42830,1
chr2L,17875228,17875247,FBgn0262018,1,-,CadN2,1
chr2L,17863937,17864685,FBgn0262018,2,-,CadN2,1
chr2L,17827421,17827883,FBgn0262018,3,-,CadN2,1
chr2L,17815574,17815717,FBgn0262018,4,-,CadN2,1
chr2L,17810823,17810938,FBgn0262018,5,-,CadN2,1
chr2L,17809238,17809402,FBgn0262018,6,-,CadN2,1
chr2L,17806368,17806505,FBgn0262018,7,-,CadN2,1
chr2L,17803077,17803497,FBgn0262018,8,-,CadN2,1
chr2L,17801697,17802605,FBgn0262018,9,-,CadN2,1
chr2L,17797348,17799673,FBgn0262018,10,-,CadN2,1
chr2L,17796753,17796923,FBgn0262018,11,-,CadN2,1
chr2L,17794473,17794714,FBgn0262018,12,-,CadN2,1
chr2L,17789335,17789556,FBgn0262018,13,-,CadN2,1
chr2L,17789083,17789256,FBgn0262018,14,-,CadN2,1
chr2L,17786971,17788624,FBgn0262018,15,-,CadN2,1
chr3L,10814819,10816084,FBgn0262020,1,+,CG42831,1
chr3L,11610135,11610386,FBgn0262021,1,+,CG42832,1
chr3L,20200093,20200487,FBgn0262022,1,+,CG42833,1
chr3R,17418759,17419294,FBgn0262023,1,+,CG42834,1
chr3R,17420638,17420989,FBgn0262024,1,+,CG42835,1
chr3R,20139849,20139921,FBgn0262025,1,-,NA,1
chr3R,20139624,20139734,FBgn0262025,2,-,NA,1
chr3R,20139148,20139542,FBgn0262025,3,-,NA,1
chr2R,16197042,16198338,FBgn0262026,1,+,CG42837,1
chr2R,16198485,16198946,FBgn0262026,2,+,CG42837,1
chr2R,16199007,16199378,FBgn0262026,3,+,CG42837,1
chr3L,19424702,19424926,FBgn0262027,1,+,NA,1
chr3R,16006404,16008073,FBgn0262028,1,-,NA,1
chr3R,16004321,16005672,FBgn0262028,2,-,NA,1
chr2L,8466817,8467133,FBgn0262029,1,+,d,1
chr2L,8476252,8476709,FBgn0262029,2,+,d,1
chr2L,8476806,8477023,FBgn0262029,3,+,d,1
chr2L,8483130,8483416,FBgn0262029,4,+,d,1
chr2L,8483566,8484153,FBgn0262029,5,+,d,1
chr2L,8484810,8485514,FBgn0262029,6,+,d,1
chr2L,8486022,8487681,FBgn0262029,7,+,d,1
chr2L,8487745,8487902,FBgn0262029,8,+,d,1
chr2L,8487970,8488671,FBgn0262029,9,+,d,1
chr3L,2005119,2005651,FBgn0262030,1,-,CG42841,1
chr3L,2003109,2003662,FBgn0262030,2,-,CG42841,1
chr3L,19478284,19478295,FBgn0262031,1,+,NA,1
chr3L,19478353,19478670,FBgn0262031,2,+,NA,1
chr2L,9304848,9305007,FBgn0262033,1,-,NA,1
chr2L,9304437,9304780,FBgn0262033,2,-,NA,1
chr3L,231556,231604,FBgn0262035,1,-,CG42846,1
chr3L,230971,231485,FBgn0262035,2,-,CG42846,1
chr2L,9427870,9428395,FBgn0262036,1,+,CG42847,1
chr2L,9428450,9428740,FBgn0262036,2,+,CG42847,1
chr3L,20317190,20317416,FBgn0262057,1,+,Spn77Ba,1
chr3L,20317479,20317788,FBgn0262057,2,+,Spn77Ba,1
chr3L,20318384,20318813,FBgn0262057,3,+,Spn77Ba,1
chr3L,20318871,20319141,FBgn0262057,4,+,Spn77Ba,1
chr3L,20319198,20319566,FBgn0262057,5,+,Spn77Ba,1
chr3L,20319625,20319947,FBgn0262057,6,+,Spn77Ba,1
chr3R,11646788,11646973,FBgn0262081,1,-,Csk,1
chr3R,11637070,11637614,FBgn0262081,2,-,Csk,1
chr3R,11636302,11637005,FBgn0262081,3,-,Csk,1
chr3R,11636025,11636244,FBgn0262081,4,-,Csk,1
chr3R,11635701,11635969,FBgn0262081,5,-,Csk,1
chr3R,11635469,11635630,FBgn0262081,6,-,Csk,1
chr3R,11635216,11635411,FBgn0262081,7,-,Csk,1
chr3R,11635058,11635144,FBgn0262081,8,-,Csk,1
chr3R,11633278,11634996,FBgn0262081,9,-,Csk,1
chr2L,18946299,18947086,FBgn0262095,1,+,NA,1
chr2L,5380393,5381074,FBgn0262097,1,-,NA,1
chr2L,5379095,5380332,FBgn0262097,2,-,NA,1
chr2R,24809325,24810107,FBgn0262098,1,+,CG42851,1
chr3L,16755489,16755524,FBgn0262099,1,+,CG42852,1
chr3L,16755592,16755720,FBgn0262099,2,+,CG42852,1
chr3L,18121435,18121989,FBgn0262100,1,-,CG42853,1
chr3L,18120932,18121377,FBgn0262100,2,-,CG42853,1
chrX,17246746,17247016,FBgn0262101,1,-,CG42854,1
chrX,17246529,17246682,FBgn0262101,2,-,CG42854,1
chrX,17246125,17246475,FBgn0262101,3,-,CG42854,1
chrX,17245353,17246053,FBgn0262101,4,-,CG42854,1
chr2R,18687372,18687712,FBgn0262102,1,+,CG42855,1
chr2R,18687976,18688009,FBgn0262102,2,+,CG42855,1
chr2R,18688072,18688641,FBgn0262102,3,+,CG42855,1
chr2R,18688132,18688550,FBgn0262103,1,+,Sik3,1
chr2R,18692041,18692862,FBgn0262103,2,+,Sik3,1
chr2R,18699305,18699640,FBgn0262103,3,+,Sik3,1
chr2R,18699704,18699959,FBgn0262103,4,+,Sik3,1
chr2R,18700019,18700611,FBgn0262103,5,+,Sik3,1
chr2R,18700670,18700952,FBgn0262103,6,+,Sik3,1
chr2R,18701018,18701261,FBgn0262103,7,+,Sik3,1
chr2R,18701319,18701485,FBgn0262103,8,+,Sik3,1
chr2R,18701921,18702187,FBgn0262103,9,+,Sik3,1
chr2R,18702519,18702683,FBgn0262103,10,+,Sik3,1
chr2R,18702777,18703879,FBgn0262103,11,+,Sik3,1
chr2R,18703992,18705805,FBgn0262103,12,+,Sik3,1
chr3R,9821010,9821191,FBgn0262104,1,-,CG42857,1
chr3R,9820514,9820952,FBgn0262104,2,-,CG42857,1
chr3R,9824842,9824864,FBgn0262105,1,-,NA,1
chr3R,9824085,9824741,FBgn0262105,2,-,NA,1
chr2L,2245230,2245494,FBgn0262106,1,+,NA,1
chr2L,2245545,2247383,FBgn0262106,2,+,NA,1
chr3L,2088166,2088298,FBgn0262107,1,+,NA,1
chr3L,2089066,2089626,FBgn0262107,2,+,NA,1
chrX,13744928,13744944,FBgn0262108,1,+,NA,1
chrX,13745017,13745476,FBgn0262108,2,+,NA,1
chr3L,224106,224183,FBgn0262109,1,+,NA,1
chr3L,224973,225140,FBgn0262109,2,+,NA,1
chr3L,225726,227459,FBgn0262109,3,+,NA,1
chr3L,227518,230964,FBgn0262109,4,+,NA,1
chrX,17232942,17233170,FBgn0262111,1,+,f,1
chrX,17249788,17250733,FBgn0262111,2,+,f,1
chrX,17262640,17262978,FBgn0262111,3,+,f,1
chrX,17269931,17270114,FBgn0262111,4,+,f,1
chrX,17271222,17271404,FBgn0262111,5,+,f,1
chrX,17271488,17272705,FBgn0262111,6,+,f,1
chrX,17272892,17273348,FBgn0262111,7,+,f,1
chrX,17273512,17273832,FBgn0262111,8,+,f,1
chrX,17277615,17278143,FBgn0262111,9,+,f,1
chrX,17278951,17279311,FBgn0262111,10,+,f,1
chrX,17279419,17279667,FBgn0262111,11,+,f,1
chrX,17279733,17279941,FBgn0262111,12,+,f,1
chrX,17280010,17280964,FBgn0262111,13,+,f,1
chr3R,29794597,29794751,FBgn0262112,1,+,sro,1
chr3R,29794807,29795805,FBgn0262112,2,+,sro,1
chr2R,10429708,10429783,FBgn0262114,1,+,RanBPM,1
chr2R,10430534,10431915,FBgn0262114,2,+,RanBPM,1
chr2R,10433039,10433203,FBgn0262114,3,+,RanBPM,1
chr2R,10433275,10433465,FBgn0262114,4,+,RanBPM,1
chr2R,10433542,10433723,FBgn0262114,5,+,RanBPM,1
chr2R,10433787,10433899,FBgn0262114,6,+,RanBPM,1
chr2R,10433961,10434112,FBgn0262114,7,+,RanBPM,1
chr2R,10434171,10434373,FBgn0262114,8,+,RanBPM,1
chr2R,10434427,10434590,FBgn0262114,9,+,RanBPM,1
chr2R,10434652,10434785,FBgn0262114,10,+,RanBPM,1
chr2R,10434918,10435029,FBgn0262114,11,+,RanBPM,1
chr2R,10435086,10436581,FBgn0262114,12,+,RanBPM,1
chr2R,4130974,4131124,FBgn0262115,1,+,CG17683,1
chr2R,4131176,4131979,FBgn0262115,2,+,CG17683,1
chr2R,4132037,4133484,FBgn0262115,3,+,CG17683,1
chr2R,4187946,4188127,FBgn0262116,1,-,RNASEK,1
chr2R,4187760,4187879,FBgn0262116,2,-,RNASEK,1
chr2R,4186835,4187692,FBgn0262116,3,-,RNASEK,1
chr2R,4242761,4242934,FBgn0262117,1,-,IntS3,1
chr2R,4242089,4242699,FBgn0262117,2,-,IntS3,1
chr2R,4238523,4239156,FBgn0262117,3,-,IntS3,1
chr2R,4238273,4238462,FBgn0262117,4,-,IntS3,1
chr2R,4238019,4238209,FBgn0262117,5,-,IntS3,1
chr2R,4236914,4237723,FBgn0262117,6,-,IntS3,1
chr2R,4236699,4236856,FBgn0262117,7,-,IntS3,1
chr2R,4236413,4236557,FBgn0262117,8,-,IntS3,1
chr2R,4236237,4236362,FBgn0262117,9,-,IntS3,1
chr2R,4235995,4236177,FBgn0262117,10,-,IntS3,1
chr2R,4235779,4235938,FBgn0262117,11,-,IntS3,1
chr2R,1349392,1349498,FBgn0262123,1,+,l(2)41Ab,1
chr2R,1367500,1368399,FBgn0262123,2,+,l(2)41Ab,1
chr2R,1368467,1368609,FBgn0262123,3,+,l(2)41Ab,1
chr2R,1437834,1438393,FBgn0262123,4,+,l(2)41Ab,1
chr2R,1439013,1439157,FBgn0262123,5,+,l(2)41Ab,1
chr2R,1442769,1442977,FBgn0262123,6,+,l(2)41Ab,1
chr2R,1443029,1443935,FBgn0262123,7,+,l(2)41Ab,1
chr2R,3949346,3949425,FBgn0262124,1,-,uex,1
chr2R,3943429,3944011,FBgn0262124,2,-,uex,1
chr2R,3942934,3943335,FBgn0262124,3,-,uex,1
chr2R,3938552,3938885,FBgn0262124,4,-,uex,1
chr2R,3933275,3933463,FBgn0262124,5,-,uex,1
chr2R,3933011,3933226,FBgn0262124,6,-,uex,1
chr2R,3919185,3919358,FBgn0262124,7,-,uex,1
chr2R,3918475,3919120,FBgn0262124,8,-,uex,1
chr2R,3918151,3918417,FBgn0262124,9,-,uex,1
chr2R,3900285,3901330,FBgn0262124,10,-,uex,1
chr3R,5649065,5649660,FBgn0262125,1,+,Sec23,1
chr3R,5649720,5650969,FBgn0262125,2,+,Sec23,1
chr3R,5651032,5651185,FBgn0262125,3,+,Sec23,1
chr3R,5651254,5651802,FBgn0262125,4,+,Sec23,1
chr3R,5652381,5652629,FBgn0262125,5,+,Sec23,1
chr2L,2236308,2236844,FBgn0262126,1,-,Sec24CD,1
chr2L,2234928,2235899,FBgn0262126,2,-,Sec24CD,1
chr2L,2234409,2234868,FBgn0262126,3,-,Sec24CD,1
chr2L,2234235,2234350,FBgn0262126,4,-,Sec24CD,1
chr2L,2233110,2233977,FBgn0262126,5,-,Sec24CD,1
chr2L,2232257,2233047,FBgn0262126,6,-,Sec24CD,1
chr2L,2231106,2232188,FBgn0262126,7,-,Sec24CD,1
chr3R,14723311,14724261,FBgn0262127,1,-,kibra,1
chr3R,14702891,14703189,FBgn0262127,2,-,kibra,1
chr3R,14700956,14702585,FBgn0262127,3,-,kibra,1
chr3R,14700709,14700889,FBgn0262127,4,-,kibra,1
chr3R,14700245,14700638,FBgn0262127,5,-,kibra,1
chr3R,14699861,14700172,FBgn0262127,6,-,kibra,1
chr3R,14699678,14699798,FBgn0262127,7,-,kibra,1
chr3R,14699401,14699610,FBgn0262127,8,-,kibra,1
chr3R,14697689,14699340,FBgn0262127,9,-,kibra,1
chr3L,376419,377316,FBgn0262139,1,-,trh,1
chr3L,373660,373895,FBgn0262139,2,-,trh,1
chr3L,371440,371507,FBgn0262139,3,-,trh,1
chr3L,370906,371215,FBgn0262139,4,-,trh,1
chr3L,370607,370728,FBgn0262139,5,-,trh,1
chr3L,370203,370289,FBgn0262139,6,-,trh,1
chr3L,369480,369673,FBgn0262139,7,-,trh,1
chr3L,369310,369416,FBgn0262139,8,-,trh,1
chr3L,369003,369150,FBgn0262139,9,-,trh,1
chr3L,366524,368941,FBgn0262139,10,-,trh,1
chr2L,19961639,19961685,FBgn0262140,1,-,CG42866,1
chr2L,19961224,19961579,FBgn0262140,2,-,CG42866,1
chr2R,22665646,22665784,FBgn0262141,1,+,CG42867,1
chr2R,22665847,22666145,FBgn0262141,2,+,CG42867,1
chr2R,22666359,22666543,FBgn0262142,1,+,NA,1
chr2R,22666613,22666764,FBgn0262142,2,+,NA,1
chr3R,21736687,21736849,FBgn0262143,1,-,CG42869,1
chr3R,21736513,21736632,FBgn0262143,2,-,CG42869,1
chr3R,21737186,21737364,FBgn0262144,1,-,CG42870,1
chr3R,21736933,21737121,FBgn0262144,2,-,CG42870,1
chr3R,20534610,20534704,FBgn0262146,1,-,MtnE,1
chr3R,20534021,20534529,FBgn0262146,2,-,MtnE,1
chr2L,1989450,1989841,FBgn0262148,1,+,NA,1
chr2L,1989913,1990894,FBgn0262148,2,+,NA,1
chr3R,7128087,7128297,FBgn0262149,1,+,NA,1
chr3R,7128464,7128647,FBgn0262149,2,+,NA,1
chr3R,7128703,7129067,FBgn0262149,3,+,NA,1
chr2L,15811930,15812141,FBgn0262150,1,-,CG42876,1
chr2L,15810571,15811871,FBgn0262150,2,-,CG42876,1
chr2L,13059217,13060140,FBgn0262160,1,-,CG9932,1
chr2L,13050138,13050179,FBgn0262160,2,-,CG9932,1
chr2L,13029727,13031394,FBgn0262160,3,-,CG9932,1
chr2L,13028868,13029642,FBgn0262160,4,-,CG9932,1
chr2L,13027809,13028551,FBgn0262160,5,-,CG9932,1
chr2L,13027345,13027744,FBgn0262160,6,-,CG9932,1
chr2L,13021868,13025497,FBgn0262160,7,-,CG9932,1
chrX,15576355,15576964,FBgn0262163,1,+,NA,1
chr2R,16196067,16196333,FBgn0262166,1,-,calypso,1
chr2R,16195717,16196000,FBgn0262166,2,-,calypso,1
chr2R,16194062,16195657,FBgn0262166,3,-,calypso,1
chr3R,24530576,24530914,FBgn0262167,1,+,ana1,1
chr3R,24530992,24532601,FBgn0262167,2,+,ana1,1
chr3R,24532679,24532802,FBgn0262167,3,+,ana1,1
chr3R,24532859,24536395,FBgn0262167,4,+,ana1,1
chr2R,10052541,10052635,FBgn0262169,1,+,magu,1
chr2R,10057049,10057343,FBgn0262169,2,+,magu,1
chr2R,10060223,10060382,FBgn0262169,3,+,magu,1
chr2R,10060687,10061189,FBgn0262169,4,+,magu,1
chr2R,10061250,10061364,FBgn0262169,5,+,magu,1
chr2R,10061618,10061896,FBgn0262169,6,+,magu,1
chr2R,10062100,10062191,FBgn0262169,7,+,magu,1
chr2R,10062250,10062530,FBgn0262169,8,+,magu,1
chr2R,10062706,10062840,FBgn0262169,9,+,magu,1
chr2R,10062900,10063039,FBgn0262169,10,+,magu,1
chr2R,10063098,10063712,FBgn0262169,11,+,magu,1
chr2R,19587372,19587391,FBgn0262170,1,+,CG42878,1
chr2R,19587444,19587763,FBgn0262170,2,+,CG42878,1
chr2R,9621234,9621353,FBgn0262172,1,+,NA,1
chr3R,6776333,6776451,FBgn0262174,1,+,NA,1
chr2L,857542,857632,FBgn0262177,1,+,NA,1
chrX,1788861,1788957,FBgn0262178,1,-,NA,1
chr3R,9517524,9517599,FBgn0262180,1,+,NA,1
chrX,19551152,19551242,FBgn0262181,1,+,NA,1
chr3L,22518196,22518291,FBgn0262182,1,-,NA,1
chr3R,20735923,20736012,FBgn0262185,1,+,NA,1
chrX,12636336,12636430,FBgn0262187,1,+,NA,1
chr3L,16998457,16998524,FBgn0262189,1,-,NA,1
chr2L,16678240,16678335,FBgn0262191,1,+,NA,1
chr2L,13609974,13610068,FBgn0262194,1,+,NA,1
chr2L,5641298,5641389,FBgn0262200,1,+,NA,1
chrX,19551528,19551628,FBgn0262201,1,+,NA,1
chr2L,12460004,12460100,FBgn0262203,1,-,NA,1
chr2R,2552170,2552282,FBgn0262204,1,-,NA,1
chr2L,6902062,6902152,FBgn0262205,1,+,NA,1
chrX,15965947,15966038,FBgn0262210,1,-,NA,1
chr2R,20584709,20584820,FBgn0262211,1,-,NA,1
chr2L,5068570,5068684,FBgn0262213,1,+,NA,1
chr3R,4295369,4295456,FBgn0262214,1,+,NA,1
chr2R,14145351,14145524,FBgn0262215,1,-,NA,1
chrX,19551678,19551778,FBgn0262216,1,+,NA,1
chr2R,9313023,9313116,FBgn0262220,1,-,NA,1
chrX,13062072,13062167,FBgn0262222,1,+,NA,1
chr3R,10408137,10408227,FBgn0262223,1,+,NA,1
chr2R,20585200,20585295,FBgn0262227,1,-,NA,1
chrX,19558753,19558843,FBgn0262228,1,+,NA,1
chr3R,16618766,16618882,FBgn0262233,1,+,NA,1
chrX,4368309,4368399,FBgn0262235,1,-,NA,1
chrX,22833440,22833583,FBgn0262237,1,-,NA,1
chr2L,5641191,5641279,FBgn0262239,1,+,NA,1
chr2L,5642102,5642201,FBgn0262243,1,+,NA,1
chr3L,22669289,22669380,FBgn0262249,1,-,NA,1
chrX,19559022,19559120,FBgn0262251,1,+,NA,1
chr2L,243035,243141,FBgn0262252,1,-,NA,1
chr2L,5640940,5641037,FBgn0262256,1,+,NA,1
chr3L,3412145,3412251,FBgn0262260,1,-,NA,1
chr3R,19326954,19327168,FBgn0262262,1,-,NA,1
chrX,18124357,18124450,FBgn0262263,1,+,NA,1
chrX,280172,280269,FBgn0262266,1,-,NA,1
chr3L,3299055,3299151,FBgn0262269,1,+,NA,1
chr2L,13747609,13747697,FBgn0262272,1,-,NA,1
chr2L,1831685,1831799,FBgn0262275,1,-,NA,1
chrX,4368483,4368581,FBgn0262279,1,-,NA,1
chrX,4368646,4368735,FBgn0262282,1,-,NA,1
chrX,16191254,16191339,FBgn0262283,1,-,NA,1
chr3R,27642466,27642555,FBgn0262286,1,-,NA,1
chr3R,16856275,16856342,FBgn0262290,1,-,NA,1
chr3L,11773731,11773878,FBgn0262291,1,-,NA,1
chr2L,23168825,23168899,FBgn0262293,1,+,NA,1
chrX,2010300,2010417,FBgn0262297,1,+,NA,1
chr2R,12158872,12158970,FBgn0262300,1,-,NA,1
chrX,19561837,19561931,FBgn0262301,1,+,NA,1
chr4,626126,626212,FBgn0262302,1,+,NA,1
chr2R,16895223,16895308,FBgn0262307,1,-,NA,1
chrX,19561236,19561327,FBgn0262314,1,+,NA,1
chr3R,15130754,15130859,FBgn0262315,1,-,NA,1
chr2R,8444982,8445081,FBgn0262316,1,+,NA,1
chr2L,6045627,6045713,FBgn0262317,1,-,NA,1
chr3R,25588859,25588958,FBgn0262319,1,-,NA,1
chr2L,5641063,5641155,FBgn0262321,1,+,NA,1
chr3R,13464219,13464311,FBgn0262323,1,-,NA,1
chr3R,14396399,14396501,FBgn0262327,1,-,NA,1
chr3L,21574014,21574121,FBgn0262330,1,+,NA,1
chr3R,21798227,21798331,FBgn0262331,1,-,NA,1
chr2L,13747748,13747839,FBgn0262332,1,-,NA,1
chr2L,5641990,5642078,FBgn0262333,1,+,NA,1
chr2R,20585314,20585405,FBgn0262334,1,-,NA,1
chrX,11547422,11547497,FBgn0262335,1,+,NA,1
chrX,19557008,19557103,FBgn0262338,1,+,NA,1
chrX,4365806,4365898,FBgn0262339,1,-,NA,1
chrX,19558895,19558991,FBgn0262341,1,+,NA,1
chr3L,18925090,18925387,FBgn0262351,1,+,CG43049,1
chr3L,18925436,18925585,FBgn0262351,2,+,CG43049,1
chr3L,18925814,18926108,FBgn0262351,3,+,CG43049,1
chr2L,13119294,13119532,FBgn0262352,1,+,CG43050,1
chr2L,13119698,13119783,FBgn0262352,2,+,CG43050,1
chr2L,13119845,13119935,FBgn0262352,3,+,CG43050,1
chr2L,13119996,13120088,FBgn0262352,4,+,CG43050,1
chr2L,13120158,13120767,FBgn0262352,5,+,CG43050,1
chr2L,12507939,12508504,FBgn0262353,1,+,NA,1
chr2L,14352077,14352345,FBgn0262354,1,+,CG43052,1
chr2L,14352398,14352619,FBgn0262354,2,+,CG43052,1
chr2L,16945220,16945374,FBgn0262355,1,-,NA,1
chr2L,16944723,16945171,FBgn0262355,2,-,NA,1
chr2L,17627859,17628389,FBgn0262356,1,+,CG43054,1
chr2L,4411155,4411244,FBgn0262357,1,+,CG43055,1
chr2L,4411312,4411824,FBgn0262357,2,+,CG43055,1
chr2L,4437787,4437846,FBgn0262358,1,+,CG43056,1
chr2L,4437906,4438055,FBgn0262358,2,+,CG43056,1
chr2L,4438109,4438201,FBgn0262358,3,+,CG43056,1
chr2L,8243919,8244003,FBgn0262359,1,-,CG43057,1
chr2L,8243759,8243868,FBgn0262359,2,-,CG43057,1
chr2L,8243323,8243704,FBgn0262359,3,-,CG43057,1
chr2R,13600645,13601099,FBgn0262360,1,-,CG43058,1
chr3L,8318778,8318966,FBgn0262361,1,-,CG43059,1
chr3L,8318542,8318729,FBgn0262361,2,-,CG43059,1
chr3R,8041224,8041259,FBgn0262362,1,+,CG43060,1
chr3R,8041333,8041646,FBgn0262362,2,+,CG43060,1
chr3R,8055254,8055970,FBgn0262362,3,+,CG43060,1
chr3R,8049673,8049779,FBgn0262363,1,+,CG43061,1
chr3R,8049838,8050059,FBgn0262363,2,+,CG43061,1
chr3R,11750333,11750916,FBgn0262364,1,+,CG43062,1
chr3R,13086224,13086276,FBgn0262365,1,+,CG43063,1
chr3R,13086327,13086761,FBgn0262365,2,+,CG43063,1
chr3L,11834721,11836721,FBgn0262366,1,-,CG43064,1
chr3R,15417408,15417475,FBgn0262367,1,-,NA,1
chr3L,3251022,3251118,FBgn0262368,1,+,NA,1
chrX,8993305,8993431,FBgn0262369,1,-,NA,1
chr2R,20606067,20606154,FBgn0262370,1,+,NA,1
chr3L,15843406,15843495,FBgn0262371,1,-,NA,1
chr2R,19661595,19661663,FBgn0262372,1,-,NA,1
chr3L,19565131,19565208,FBgn0262373,1,+,NA,1
chr2L,8258616,8258692,FBgn0262374,1,-,NA,1
chr2L,4343696,4343756,FBgn0262375,1,+,NA,1
chr3L,17315006,17315105,FBgn0262376,1,+,NA,1
chr2L,19569897,19569972,FBgn0262377,1,-,NA,1
chr3R,10091126,10091217,FBgn0262378,1,+,NA,1
chr3R,26861349,26861407,FBgn0262379,1,-,NA,1
chr2R,19661706,19661774,FBgn0262380,1,-,NA,1
chr3L,10319785,10319883,FBgn0262381,1,+,NA,1
chr3R,22292879,22292949,FBgn0262382,1,+,NA,1
chr3R,12551515,12551614,FBgn0262383,1,-,NA,1
chr3R,31753524,31753591,FBgn0262384,1,-,NA,1
chr2R,9621251,9621338,FBgn0262385,1,-,NA,1
chr2L,16698404,16698488,FBgn0262386,1,+,NA,1
chr3L,8571799,8571898,FBgn0262387,1,+,NA,1
chr3R,25651398,25651497,FBgn0262388,1,+,NA,1
chr3R,24488612,24488682,FBgn0262389,1,+,NA,1
chrX,4366179,4366248,FBgn0262390,1,-,NA,1
chr2R,13329402,13329501,FBgn0262391,1,-,NA,1
chr2L,3767621,3767688,FBgn0262392,1,+,NA,1
chr3L,19797961,19798059,FBgn0262393,1,+,NA,1
chr2R,12170373,12170462,FBgn0262394,1,-,NA,1
chrX,15509473,15509546,FBgn0262395,1,+,NA,1
chr3L,11773012,11773101,FBgn0262396,1,+,NA,1
chr3R,15417744,15417845,FBgn0262397,1,-,NA,1
chr2L,17566370,17566469,FBgn0262398,1,+,NA,1
chr2L,17574610,17574702,FBgn0262400,1,+,NA,1
chr3L,11946093,11946191,FBgn0262401,1,-,NA,1
chr2R,20583877,20583960,FBgn0262402,1,-,NA,1
chr2R,15657066,15657163,FBgn0262403,1,+,NA,1
chr3R,29217184,29217280,FBgn0262404,1,+,NA,1
chr3R,21621879,21622021,FBgn0262405,1,-,NA,1
chr2L,18472034,18472111,FBgn0262406,1,+,NA,1
chr2R,14215802,14215864,FBgn0262407,1,-,NA,1
chr2R,19661158,19661226,FBgn0262408,1,-,NA,1
chrX,15508959,15509046,FBgn0262409,1,+,NA,1
chr2R,19660869,19660942,FBgn0262410,1,-,NA,1
chr3R,25646506,25646600,FBgn0262411,1,+,NA,1
chr2R,10885533,10885589,FBgn0262412,1,+,NA,1
chr2L,16698744,16698834,FBgn0262413,1,+,NA,1
chr2R,19661289,19661369,FBgn0262414,1,-,NA,1
chr3L,13620822,13620920,FBgn0262415,1,+,NA,1
chr2R,17783795,17783886,FBgn0262416,1,-,NA,1
chr3L,21668714,21668802,FBgn0262417,1,-,NA,1
chr2R,19660716,19660795,FBgn0262418,1,-,NA,1
chr3R,10100022,10100121,FBgn0262419,1,+,NA,1
chr3R,10408302,10408369,FBgn0262420,1,+,NA,1
chrX,9091230,9091299,FBgn0262421,1,+,NA,1
chr3R,20853305,20853358,FBgn0262422,1,-,NA,1
chr2R,12170153,12170244,FBgn0262423,1,-,NA,1
chr3R,6809506,6809582,FBgn0262424,1,-,NA,1
chr2L,20618366,20618462,FBgn0262425,1,-,NA,1
chrX,15507956,15508055,FBgn0262426,1,+,NA,1
chr2R,14233130,14233187,FBgn0262427,1,-,NA,1
chr2L,9950418,9950516,FBgn0262428,1,-,NA,1
chr3R,15417542,15417616,FBgn0262429,1,-,NA,1
chr2L,16697924,16698015,FBgn0262430,1,+,NA,1
chr3R,24658605,24658660,FBgn0262431,1,+,NA,1
chr2R,16831432,16831518,FBgn0262432,1,+,NA,1
chrX,18128219,18128318,FBgn0262433,1,+,NA,1
chr3R,21622497,21622571,FBgn0262434,1,-,NA,1
chr2R,23993054,23993114,FBgn0262435,1,-,NA,1
chr2R,20583752,20583840,FBgn0262436,1,-,NA,1
chr3L,11656918,11657017,FBgn0262437,1,+,NA,1
chr2L,16724795,16724858,FBgn0262438,1,-,NA,1
chr2R,8298106,8298200,FBgn0262440,1,+,NA,1
chr2R,20584190,20584260,FBgn0262441,1,-,NA,1
chr3L,8111107,8111177,FBgn0262442,1,+,NA,1
chr2R,19661422,19661521,FBgn0262443,1,-,NA,1
chr3R,30791636,30791696,FBgn0262444,1,-,NA,1
chr2L,20616617,20616714,FBgn0262445,1,+,NA,1
chr2R,16065254,16065344,FBgn0262446,1,-,NA,1
chr2R,9553762,9553824,FBgn0262447,1,+,NA,1
chr3R,29215585,29215684,FBgn0262448,1,+,NA,1
chr2L,19570182,19570264,FBgn0262449,1,-,NA,1
chr2R,20584056,20584121,FBgn0262450,1,-,NA,1
chr3L,642208,642288,FBgn0262451,1,+,NA,1
chr2L,16698554,16698650,FBgn0262452,1,+,NA,1
chr2L,7425795,7425892,FBgn0262453,1,+,NA,1
chrX,21296385,21296449,FBgn0262454,1,-,NA,1
chr2L,20487441,20487531,FBgn0262455,1,+,NA,1
chr2L,18472315,18472424,FBgn0262456,1,+,NA,1
chr3R,24339232,24339295,FBgn0262457,1,+,NA,1
chr2L,7425972,7426044,FBgn0262458,1,+,NA,1
chr3R,10100936,10101034,FBgn0262459,1,+,NA,1
chr2L,19569490,19569561,FBgn0262460,1,-,NA,1
chr3L,18860971,18861054,FBgn0262461,1,+,NA,1
chr3R,16856275,16856342,FBgn0262462,1,+,NA,1
chr2L,18471434,18471533,FBgn0262463,1,+,NA,1
chr2R,19661003,19661084,FBgn0262464,1,-,NA,1
chr2L,4968432,4968935,FBgn0262467,1,-,Scox,1
